scenario,n_epochs,feature,n_subjects_paired,ctrl_mean,scen_mean,pct_change,cohens_d,p_wilcoxon,p_fdr,significant
facet_reset_once,10,mouse_0,7,0.46746119431086947,0.5042116045951843,7.861702901484807,0.2191745960086222,0.6875,1.0,False
facet_reset_once,10,mouse_1,7,0.34996852704456877,0.3264974792088781,-6.70661674270926,-0.12774475832363727,0.9375,1.0,False
facet_reset_once,10,mouse_2,7,448.41609627859935,316.7455793108259,-29.36346800671884,-0.4417041762893371,0.375,0.375,False
facet_reset_once,10,mouse_3,7,-74.86011178152901,-537.2534108843122,-617.67647429062,-0.8022091160731563,0.109375,0.11875,False
facet_reset_once,10,mouse_4,7,0.3551438195364816,0.2690476211053984,-24.242628949367496,-0.48991504997993024,0.375,0.375,False
facet_reset_once,10,mouse_5,7,0.010632271080144815,0.0,-99.99999905946719,-3.7776952780148254,0.015625,0.019791666666666666,True
facet_reset_once,10,mouse_6,7,0.004918638591854168,0.0,-99.99999796691715,-1.425036238426774,0.015625,0.019791666666666666,True
feedback_late,61,frontal_theta,9,0.5834265599648157,1.158525789777438,98.57268578049164,0.5774817223129353,0.30078125,0.30891047297297297,False
feedback_late,61,frontal_alpha,9,0.13406980260171825,0.5964276492595673,344.86352432882586,0.6120744749139961,0.09765625,0.09765625,False
feedback_late,61,frontal_beta,9,0.4938000937302907,0.878050320678287,77.8149359931178,0.5904830532365378,0.1640625,0.17317708333333334,False
feedback_late,61,frontal_gamma,9,0.4947039749887254,0.5205983242226971,5.234311939645835,0.0346194117813742,0.359375,0.8207720588235294,False
feedback_late,61,frontal_central_theta,9,0.7257402986288071,0.8632922735479143,18.95333291537491,0.0797431081939619,0.734375,0.8207720588235294,False
feedback_late,61,frontal_central_alpha,9,0.09801791939470503,0.598812116516961,510.9210639278149,0.33671194250580566,0.734375,0.8207720588235294,False
feedback_late,61,frontal_central_beta,9,0.5129477994309531,0.5632063419454627,9.797983841721653,0.08389550056759866,0.8203125,0.9446022727272727,False
feedback_late,61,frontal_central_gamma,9,0.6023638844490051,0.002824563119146559,-99.53108689089795,-0.9498447715963838,0.0390625,0.08246527777777778,False
