metric,scenario,band,roi_a,roi_b,delta_mean,cohens_d,t_p_raw,t_p_fdr,wilcoxon_p_raw,wilcoxon_p_fdr,perm_p_raw,direction,significant,n_subjects
wpli,button_delay,gamma,frontal_central,frontal_central,-0.01210912223905325,-0.3109695454794424,0.4421149286565074,0.9606390621278867,0.578125,0.984375,0.5174129353233831,decrease,False,7
wpli,button_delay,gamma,frontal_central,central,-0.00435987114906311,-0.12748595299871476,0.7473803541961852,0.9606390621278867,0.9375,0.984375,0.8159203980099502,decrease,False,7
wpli,button_delay,gamma,frontal_central,parietal,-0.0021087187342345715,-0.11164240063439412,0.7776601931511464,0.9606390621278867,1.0,1.0,0.8109452736318408,decrease,False,7
wpli,button_delay,gamma,frontal_central,occipital,-0.001731421216391027,-0.04936187775926278,0.9003610513024944,0.9790025555963884,0.8125,0.984375,0.9751243781094527,decrease,False,7
wpli,button_delay,gamma,frontal_central,temporal,0.004564992152154446,0.1404513722386832,0.7229605278962503,0.9606390621278867,0.8125,0.984375,0.7114427860696517,increase,False,7
wpli,button_delay,gamma,central,central,0.021257421001791954,0.4918979566532692,0.24084325364949777,0.9606390621278867,0.21875,0.984375,0.208955223880597,increase,False,7
wpli,button_delay,gamma,central,parietal,-0.0023715454153716564,-0.133500337320128,0.7360103592780788,0.9606390621278867,0.9375,0.984375,0.8208955223880597,decrease,False,7
wpli,button_delay,gamma,central,occipital,-0.010491839610040188,-0.2542696548373978,0.5261626884930704,0.9606390621278867,0.6875,0.984375,0.5373134328358209,decrease,False,7
wpli,button_delay,gamma,central,temporal,0.01360820047557354,0.4160835430549815,0.31315278659705664,0.9606390621278867,0.578125,0.984375,0.39303482587064675,increase,False,7
wpli,button_delay,gamma,parietal,parietal,0.006815190892666578,0.18492296624304103,0.6420277600662668,0.9606390621278867,0.578125,0.984375,0.5970149253731343,increase,False,7
wpli,button_delay,gamma,parietal,occipital,0.007778491359204054,0.31303085288076415,0.43925005833533987,0.9606390621278867,0.46875,0.984375,0.3681592039800995,increase,False,7
wpli,button_delay,gamma,parietal,temporal,0.01240233052521944,0.4702067742370018,0.2598766894620925,0.9606390621278867,0.375,0.984375,0.31343283582089554,increase,False,7
wpli,button_delay,gamma,occipital,occipital,0.009251066483557224,0.29066702016084023,0.471052416735559,0.9606390621278867,0.46875,0.984375,0.4975124378109453,increase,False,7
wpli,button_delay,gamma,occipital,temporal,0.016704333946108818,0.422831111558349,0.3060434164130225,0.9606390621278867,0.375,0.984375,0.34328358208955223,increase,False,7
wpli,button_delay,gamma,temporal,temporal,-0.011819268576800823,-0.27884749955202964,0.4884975696911258,0.9606390621278867,0.46875,0.984375,0.4577114427860697,decrease,False,7
wpli,coupon_expired,theta,frontal,frontal,-0.02311117947101593,-0.26782869447357177,0.6293616001349951,0.7683836913401264,0.875,0.9187500000000001,0.582089552238806,decrease,False,4
wpli,coupon_expired,theta,frontal,frontal_central,-0.01925700157880783,-0.3825591081301458,0.4998837295225705,0.7683836913401264,0.625,0.9187500000000001,0.5522388059701493,decrease,False,4
wpli,coupon_expired,theta,frontal,central,-0.02392715960741043,-0.9073789015131516,0.16719363327045214,0.7077244278693677,0.25,0.75,0.23880597014925373,decrease,False,4
wpli,coupon_expired,theta,frontal,parietal,-0.02231515198945999,-0.8525945474253586,0.18670401383904117,0.7077244278693677,0.25,0.75,0.23880597014925373,decrease,False,4
wpli,coupon_expired,theta,frontal,occipital,0.03449515253305435,0.3424371772385593,0.5425926826390672,0.7683836913401264,0.625,0.9187500000000001,0.6268656716417911,increase,False,4
wpli,coupon_expired,theta,frontal,temporal,0.0017920583486557007,0.036450695883718194,0.9464729982178481,0.9464729982178481,0.875,0.9187500000000001,1.0,increase,False,4
wpli,coupon_expired,theta,frontal_central,frontal_central,-0.037628136575222015,-0.46062437848072213,0.42486357735426755,0.7683836913401264,0.875,0.9187500000000001,0.6268656716417911,decrease,False,4
wpli,coupon_expired,theta,frontal_central,central,-0.04959683492779732,-2.0762409052596014,0.025384534218481615,0.5330752185881139,0.125,0.75,0.1044776119402985,decrease,False,4
wpli,coupon_expired,theta,frontal_central,parietal,0.012696675956249237,0.36566141896617604,0.5175273844956887,0.7683836913401264,0.875,0.9187500000000001,1.0,increase,False,4
wpli,coupon_expired,theta,frontal_central,occipital,0.02115294337272644,0.188102612921053,0.7317939917525013,0.7683836913401264,0.875,0.9187500000000001,0.7313432835820896,increase,False,4
wpli,coupon_expired,theta,frontal_central,temporal,-0.005826868116855621,-0.22955002081889123,0.6773835937891561,0.7683836913401264,0.875,0.9187500000000001,0.7562189054726368,decrease,False,4
wpli,coupon_expired,theta,central,central,-0.051275432109832764,-0.8135200098239788,0.2022069793912479,0.7077244278693677,0.25,0.75,0.23880597014925373,decrease,False,4
wpli,coupon_expired,theta,central,parietal,0.013245493173599243,0.20064856943258605,0.715076027135195,0.7683836913401264,0.875,0.9187500000000001,0.7213930348258707,increase,False,4
wpli,coupon_expired,theta,central,occipital,-0.020336173474788666,-0.23484252829322022,0.6706112162547893,0.7683836913401264,0.875,0.9187500000000001,0.6965174129353234,decrease,False,4
wpli,coupon_expired,theta,central,temporal,0.019768178462982178,0.47061529861865053,0.4160239239405707,0.7683836913401264,0.625,0.9187500000000001,0.5124378109452736,increase,False,4
wpli,coupon_expired,theta,parietal,parietal,-0.04212820529937744,-1.0388814620007272,0.12927865793821747,0.7077244278693677,0.125,0.75,0.11940298507462686,decrease,False,4
wpli,coupon_expired,theta,parietal,occipital,0.01747901737689972,0.6647740895578189,0.2757243475620935,0.7683836913401264,0.25,0.75,0.2537313432835821,increase,False,4
wpli,coupon_expired,theta,parietal,temporal,-0.013137400150299072,-0.19006578029251425,0.7291644075071992,0.7683836913401264,1.0,1.0,1.0,decrease,False,4
wpli,coupon_expired,theta,occipital,occipital,-0.036599982529878616,-0.5714897132799296,0.3359969682517692,0.7683836913401264,0.375,0.9187500000000001,0.3880597014925373,decrease,False,4
wpli,coupon_expired,theta,occipital,temporal,0.02991131693124771,0.44003256926854556,0.44362240466689085,0.7683836913401264,0.625,0.9187500000000001,0.5323383084577115,increase,False,4
wpli,coupon_expired,theta,temporal,temporal,0.049394600093364716,1.199124752067715,0.09602555028214405,0.7077244278693677,0.125,0.75,0.1044776119402985,increase,False,4
wpli,coupon_expired,alpha,frontal,frontal,0.0062423571944236755,0.13040089294973883,0.8111231708193839,0.8516793293603532,1.0,1.0,0.8308457711442786,increase,False,4
wpli,coupon_expired,alpha,frontal,frontal_central,-0.007432863116264343,-0.29908897367895704,0.5918696764675613,0.8516793293603532,0.875,1.0,0.7164179104477612,decrease,False,4
wpli,coupon_expired,alpha,frontal,central,-0.014493167400360107,-0.7312711572195496,0.2397699719940353,0.5594632679860824,0.25,0.5833333333333334,0.21393034825870647,decrease,False,4
wpli,coupon_expired,alpha,frontal,parietal,0.00613904744386673,0.15444151660363975,0.7776188805542925,0.8516793293603532,0.875,1.0,0.8656716417910447,increase,False,4
wpli,coupon_expired,alpha,frontal,occipital,0.009569123387336731,0.23256281198058001,0.6735233086782906,0.8516793293603532,0.875,1.0,0.7213930348258707,increase,False,4
wpli,coupon_expired,alpha,frontal,temporal,0.004474475979804993,0.3555196768757815,0.5283572524651524,0.8516793293603532,1.0,1.0,0.8756218905472637,increase,False,4
wpli,coupon_expired,alpha,frontal_central,frontal_central,-0.030895724892616272,-1.066062321034085,0.12276402773354013,0.5156089164808686,0.125,0.525,0.14427860696517414,decrease,False,4
wpli,coupon_expired,alpha,frontal_central,central,-0.04188118875026703,-1.4182776410408413,0.06583302479887543,0.460831173592128,0.125,0.525,0.12437810945273632,decrease,False,4
wpli,coupon_expired,alpha,frontal_central,parietal,-0.014927774667739868,-0.8915354776092563,0.1725846501151698,0.5594632679860824,0.25,0.5833333333333334,0.22388059701492538,decrease,False,4
wpli,coupon_expired,alpha,frontal_central,occipital,-0.008442655205726624,-0.2058837015718775,0.7081620496775851,0.8516793293603532,0.625,1.0,0.6268656716417911,decrease,False,4
wpli,coupon_expired,alpha,frontal_central,temporal,0.005706906318664551,0.1710058895529481,0.7548994575258476,0.8516793293603532,0.875,1.0,0.7213930348258707,increase,False,4
wpli,coupon_expired,alpha,central,central,-0.05851206183433533,-1.1578818136856563,0.10348401670260023,0.5156089164808686,0.125,0.525,0.12935323383084577,decrease,False,4
wpli,coupon_expired,alpha,central,parietal,-0.004032924771308899,-0.1513200378376771,0.7819349086801535,0.8516793293603532,0.875,1.0,0.7114427860696517,decrease,False,4
wpli,coupon_expired,alpha,central,occipital,-0.03824303299188614,-3.4977938633494263,0.0059970641739419015,0.12593834765277995,0.125,0.525,0.12935323383084577,decrease,False,4
wpli,coupon_expired,alpha,central,temporal,0.005884639918804169,0.19351068307455796,0.7245621769124386,0.8516793293603532,1.0,1.0,0.8756218905472637,increase,False,4
wpli,coupon_expired,alpha,parietal,parietal,-0.023304417729377747,-0.772616754785661,0.2200025076184347,0.5594632679860824,0.25,0.5833333333333334,0.3333333333333333,decrease,False,4
wpli,coupon_expired,alpha,parietal,occipital,0.00011166185140609741,0.0041712936860489455,0.9938674155686971,0.9938674155686971,1.0,1.0,1.0,increase,False,4
wpli,coupon_expired,alpha,parietal,temporal,-0.004310205578804016,-1.7352741780818477,0.04033032861057168,0.4234684504110027,0.125,0.525,0.16417910447761194,decrease,False,4
wpli,coupon_expired,alpha,occipital,occipital,0.01685234159231186,0.28569305559639385,0.607739900741251,0.8516793293603532,0.875,1.0,0.7761194029850746,increase,False,4
wpli,coupon_expired,alpha,occipital,temporal,-0.011707037687301636,-0.8478975611047668,0.18849448681473904,0.5594632679860824,0.25,0.5833333333333334,0.208955223880597,decrease,False,4
wpli,coupon_expired,alpha,temporal,temporal,-0.007461383938789368,-0.13695066468013514,0.8019366718143528,0.8516793293603532,0.875,1.0,0.746268656716418,decrease,False,4
wpli,coupon_expired,beta,frontal,frontal,0.0203709676861763,0.7104057155475841,0.2504759492662134,0.6885958954086301,0.375,0.7875000000000001,0.36318407960199006,increase,False,4
wpli,coupon_expired,beta,frontal,frontal_central,0.003992334008216858,0.22666741360186643,0.6810895769786702,0.9101430684355358,0.625,0.9671052631578947,0.6567164179104478,increase,False,4
wpli,coupon_expired,beta,frontal,central,0.0030706077814102173,0.22735064193942983,0.6802100917276563,0.9101430684355358,0.625,0.9671052631578947,0.7014925373134329,increase,False,4
wpli,coupon_expired,beta,frontal,parietal,0.0012621507048606873,0.07606325923154449,0.8887421533704489,0.9331792610389714,0.875,0.9671052631578947,0.8955223880597015,increase,False,4
wpli,coupon_expired,beta,frontal,occipital,0.004546761512756348,0.1526297923736897,0.7801226300876021,0.9101430684355358,0.875,0.9671052631578947,1.0,increase,False,4
wpli,coupon_expired,beta,frontal,temporal,0.01803787797689438,2.451796516476442,0.016234805358168337,0.34093091252153507,0.125,0.7875000000000001,0.13930348258706468,increase,False,4
wpli,coupon_expired,beta,frontal_central,frontal_central,-0.008812718093395233,-0.18184269439616668,0.7402117763421387,0.9101430684355358,0.875,0.9671052631578947,0.7064676616915423,decrease,False,4
wpli,coupon_expired,beta,frontal_central,central,-0.011581875383853912,-0.9567315578964036,0.15160862331509614,0.6885958954086301,0.25,0.7875000000000001,0.24378109452736318,decrease,False,4
wpli,coupon_expired,beta,frontal_central,parietal,-0.014903970062732697,-1.3572738402538431,0.07288395882375835,0.6885958954086301,0.25,0.7875000000000001,0.21890547263681592,decrease,False,4
wpli,coupon_expired,beta,frontal_central,occipital,-0.006138890981674194,-0.24587653883327676,0.6566265927910901,0.9101430684355358,1.0,1.0,0.8656716417910447,decrease,False,4
wpli,coupon_expired,beta,frontal_central,temporal,0.010157279670238495,0.27919189619680185,0.6155484818777605,0.9101430684355358,0.625,0.9671052631578947,0.6368159203980099,increase,False,4
wpli,coupon_expired,beta,central,central,0.012884020805358887,0.2537310264056186,0.6467847829895912,0.9101430684355358,0.875,0.9671052631578947,0.7661691542288557,increase,False,4
wpli,coupon_expired,beta,central,parietal,0.006032340228557587,0.6326417178895285,0.2951125266036986,0.6885958954086301,0.375,0.7875000000000001,0.3582089552238806,increase,False,4
wpli,coupon_expired,beta,central,occipital,-0.013337522745132446,-0.6512941125709831,0.2836901467144429,0.6885958954086301,0.375,0.7875000000000001,0.4079601990049751,decrease,False,4
wpli,coupon_expired,beta,central,temporal,0.010241515934467316,0.6352885168318244,0.29346291952958564,0.6885958954086301,0.375,0.7875000000000001,0.39800995024875624,increase,False,4
wpli,coupon_expired,beta,parietal,parietal,-0.005439668893814087,-0.20060876402246058,0.7151287270050533,0.9101430684355358,0.875,0.9671052631578947,0.7064676616915423,decrease,False,4
wpli,coupon_expired,beta,parietal,occipital,0.002452246844768524,0.096805857404529,0.8588474307468061,0.9331792610389714,0.875,0.9671052631578947,1.0,increase,False,4
wpli,coupon_expired,beta,parietal,temporal,0.00958041101694107,0.573033733981063,0.3348970955373914,0.703283900628522,0.375,0.7875000000000001,0.36318407960199006,increase,False,4
wpli,coupon_expired,beta,occipital,occipital,0.025257639586925507,0.6929683554615543,0.2598194373490975,0.6885958954086301,0.375,0.7875000000000001,0.4079601990049751,increase,False,4
wpli,coupon_expired,beta,occipital,temporal,0.014106713235378265,1.1473085317823906,0.10550812404297487,0.6885958954086301,0.125,0.7875000000000001,0.13930348258706468,increase,False,4
wpli,coupon_expired,beta,temporal,temporal,-0.0014763176441192627,-0.02600512465124454,0.9617899599817725,0.9617899599817725,1.0,1.0,0.8905472636815921,decrease,False,4
wpli,coupon_expired,gamma,frontal,frontal,0.023744016885757446,0.36136467529523825,0.5220936854903074,0.8323371071372653,0.625,0.875,0.6019900497512438,increase,False,4
wpli,coupon_expired,gamma,frontal,frontal_central,0.007690094411373138,0.5320700117302816,0.36532157309393304,0.8323371071372653,0.375,0.875,0.32338308457711445,increase,False,4
wpli,coupon_expired,gamma,frontal,central,0.026168406009674072,0.9485969142669092,0.15405714070931611,0.8323371071372653,0.25,0.875,0.23383084577114427,increase,False,4
wpli,coupon_expired,gamma,frontal,parietal,-0.006222844123840332,-0.3058911654528702,0.5839256274277878,0.8323371071372653,0.625,0.875,0.6567164179104478,decrease,False,4
wpli,coupon_expired,gamma,frontal,occipital,-0.006412208080291748,-0.2968287049315459,0.5945265050980466,0.8323371071372653,0.625,0.875,0.6368159203980099,decrease,False,4
wpli,coupon_expired,gamma,frontal,temporal,0.018689043819904327,0.7138961513025345,0.24864952502621296,0.8323371071372653,0.25,0.875,0.20398009950248755,increase,False,4
wpli,coupon_expired,gamma,frontal_central,frontal_central,-0.007059507071971893,-0.12152435841564281,0.8236382266661404,0.8498613492040213,0.875,0.875,0.7661691542288557,decrease,False,4
wpli,coupon_expired,gamma,frontal_central,central,0.007392957806587219,0.40109554071269843,0.4811059445976148,0.8323371071372653,0.625,0.875,0.6069651741293532,increase,False,4
wpli,coupon_expired,gamma,frontal_central,parietal,-0.016350336372852325,-0.7051103675116258,0.25327453601489164,0.8323371071372653,0.25,0.875,0.23880597014925373,decrease,False,4
wpli,coupon_expired,gamma,frontal_central,occipital,-0.023872144520282745,-0.6440974849593388,0.28804153297696994,0.8323371071372653,0.375,0.875,0.40298507462686567,decrease,False,4
wpli,coupon_expired,gamma,frontal_central,temporal,0.005479879677295685,0.14179640942758334,0.795167623171488,0.8498613492040213,0.875,0.875,0.8905472636815921,increase,False,4
wpli,coupon_expired,gamma,central,central,0.07785941660404205,1.0178898389239521,0.13459237719680356,0.8323371071372653,0.125,0.875,0.11442786069651742,increase,False,4
wpli,coupon_expired,gamma,central,parietal,0.011336244642734528,0.48251651857908995,0.40571516572713656,0.8323371071372653,0.625,0.875,0.5323383084577115,increase,False,4
wpli,coupon_expired,gamma,central,occipital,0.00824817270040512,0.36728956436790033,0.5158055571487167,0.8323371071372653,0.625,0.875,0.5024875621890548,increase,False,4
wpli,coupon_expired,gamma,central,temporal,0.011314280331134796,0.20183730374793407,0.7135028179120428,0.8498613492040213,0.875,0.875,0.8606965174129353,increase,False,4
wpli,coupon_expired,gamma,parietal,parietal,-0.002667054533958435,-0.15909211773794898,0.7712085256180439,0.8498613492040213,0.875,0.875,0.8805970149253731,decrease,False,4
wpli,coupon_expired,gamma,parietal,occipital,0.0056886449456214905,0.169993670062556,0.7562786408570268,0.8498613492040213,0.875,0.875,0.6666666666666666,increase,False,4
wpli,coupon_expired,gamma,parietal,temporal,0.0008637085556983948,0.10308190466687774,0.8498613492040213,0.8498613492040213,0.875,0.875,0.8955223880597015,increase,False,4
wpli,coupon_expired,gamma,occipital,occipital,0.03224523365497589,0.5717611455464768,0.33580334617280433,0.8323371071372653,0.625,0.875,0.48756218905472637,increase,False,4
wpli,coupon_expired,gamma,occipital,temporal,0.0067123472690582275,0.8362475903325196,0.19302010236699121,0.8323371071372653,0.375,0.875,0.39303482587064675,increase,False,4
wpli,coupon_expired,gamma,temporal,temporal,0.037439920008182526,0.4053533248589322,0.4768779449024911,0.8323371071372653,0.625,0.875,0.417910447761194,increase,False,4
wpli,coupon_min_spend,theta,frontal,frontal,0.00828892644494772,0.1683515586765025,0.6271370179528234,0.7746986692358406,0.5703125,0.6653645833333334,0.6766169154228856,increase,False,9
wpli,coupon_min_spend,theta,frontal,frontal_central,0.028653264045715332,0.6954655286031841,0.07041148763034934,0.2627805026349134,0.07421875,0.259765625,0.05472636815920398,increase,False,9
